app_id,L3_Tot_Pl_Sz_C2S,L3_Tot_Pl_Sz_S2C,L4_Tot_Pl_Sz_C2S,L4_Tot_Pl_Sz_S2C,L3_Avg_Dtg_Sz_C2S,L3_Avg_Dtg_Sz_S2C,L4_Avg_Pl_Sz_C2S,L4_Avg_Pl_Sz_S2C,L3_Std_Tot_Sz_C2S,L3_Std_Tot_Sz_S2C,L4_Std_Pl_Sz_C2S,L4_Std_Pl_Sz_S2C,L3_Avg_Pac4Msg_C2S,L3_Avg_Pac4Msg_S2C,L3_Efficiency_C2S,L3_Efficiency_S2C,L3_Tot_Dtg_Sz_CS_ratio,L4_Tot_Pl_Sz_CS_ratio,L3_Tot_Dtg_Cnt_CS_ratio,L3_Tot_Dtg_Cnt_C2S,L3_Tot_Dtg_Cnt_S2C
17,1114,13629,854,13401,92.83333333333331,1239.0,71.16666666666667,1218.2727272727273,155.94278282482816,2223.3271913958138,156.66399095071608,2223.764200220387,1.7142857142857142,1.8333333333333333,0.7666068222621185,0.9832709663218138,0.08173747156798,0.0637265875680919,1.1666666666666667,7,6
17,1124,171113,604,170265,44.96,4074.119047619048,24.16,4053.928571428572,66.25423256919768,3792.3870930498088,66.43711312210971,3792.595464932581,1.1904761904761905,2.1,0.5373665480427047,0.9950442105509224,0.0065687586565602,0.0035474113881302,1.05,21,20
17,2133,3712,1873,3484,177.75,337.45454545454544,156.08333333333334,316.72727272727275,437.72160621273264,645.2130444490972,438.3314350690548,645.6011293219817,1.7142857142857142,1.8333333333333333,0.8781059540553211,0.9385775862068966,0.5746228448275862,0.5376004592422503,1.1666666666666667,7,6
17,1205,42317,865,41909,75.3125,2115.85,54.0625,2095.45,138.54853241132992,1596.9862496524345,138.9779209083227,1597.537627429361,1.3333333333333333,1.818181818181818,0.7178423236514523,0.9903584847697144,0.0284755535600349,0.0206399580042472,1.0909090909090908,12,11
17,2166,804608,866,802160,33.84375,6595.147540983608,13.53125,6575.0819672131165,71.8413637650278,3630.953126405097,71.85765663769115,3631.0727772776727,1.1034482758620692,2.1403508771929824,0.3998153277931672,0.99695752465797,0.0026919941139039,0.0010795851201755,1.0175438596491229,58,57
17,1124,20963,864,20755,93.66666666666669,2096.3,72.0,2075.5,157.02769491302152,3173.7784019122137,157.75354771979556,3174.358631632889,1.7142857142857142,1.6666666666666667,0.7686832740213523,0.9900777560463674,0.0536182798263607,0.0416285232474102,1.1666666666666667,7,6
17,200,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,200.0,0.0,1.0,1,0
17,1630,7529,1330,7281,116.42857142857144,627.4166666666666,95.0,606.75,261.5703212656837,1071.68053740022,262.07397663783644,1072.0897286904842,2.0,2.0,0.8159509202453987,0.9670606986319564,0.216496214636738,0.1826672160417525,1.1666666666666667,7,6
17,799,280,599,152,88.77777777777777,46.66666666666666,66.55555555555556,25.33333333333333,167.16666666666666,61.48387322433962,168.02686623804473,62.05374015050717,1.8,1.5,0.7496871088861077,0.5428571428571428,2.8535714285714286,3.9407894736842106,1.25,5,4
17,1253,43444,933,43076,83.53333333333333,2413.555555555556,62.2,2393.1111111111118,142.91349364796403,2718.288869690816,143.44097840475814,2718.702477910868,1.6666666666666667,2.25,0.7446129289704708,0.9915293251081853,0.0288417272810975,0.0216593927012721,1.125,9,8
17,958,57695,598,57187,56.352941176470594,2307.8,35.176470588235304,2287.48,77.2398384712114,2307.8066968444305,77.65567855453135,2308.136516037704,1.3076923076923077,2.083333333333333,0.6242171189979123,0.9911950775630468,0.0166045584539388,0.0104569220277335,1.0833333333333333,13,12
17,1239,31289,939,30961,88.5,1955.5625,67.07142857142857,1935.0625,147.78870051529648,1884.2434014302216,148.38902317153455,1884.789978353026,1.5555555555555556,2.0,0.7578692493946732,0.9895170826808144,0.0395985809709482,0.0303284777623461,1.125,9,8
17,832,10338,592,10090,75.63636363636364,861.5,53.81818181818182,840.8333333333335,89.95584775574373,1660.5374540683017,90.94483842617808,1660.904071080968,1.5714285714285714,2.0,0.7115384615384616,0.9760108338169858,0.0804797833236602,0.0586719524281466,1.1666666666666667,7,6
17,200,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,200.0,0.0,1.0,1,0
17,1017,8959,817,8731,113.0,814.4545454545455,90.77777777777776,793.7272727272727,112.6654339183052,1425.764872876055,114.4680935651697,1426.2081258294031,1.5,1.8333333333333333,0.8033431661750245,0.9745507311083826,0.1135171336086616,0.0935746191730615,1.0,6,6
17,2569,306197,1129,304309,36.183098591549296,3257.414893617021,15.901408450704224,3237.329787234043,74.44908324469716,3027.059364450064,74.47226807526178,3027.151247463057,1.0923076923076922,1.46875,0.4394706111327365,0.9938340349513548,0.0083900234162973,0.0037100447242769,1.015625,65,64
17,1184,95060,844,94492,74.0,3395.0,52.75,3374.714285714286,150.46372763338456,2661.018379270389,150.84760521798148,2661.3936874856304,1.1428571428571428,2.0,0.7128378378378378,0.9940248264254156,0.0124552913949084,0.0089319730770858,1.0,14,14
17,2541,354339,1681,352691,60.5,4321.207317073171,40.02380952380953,4301.109756097561,108.0917067733262,3246.156495538384,108.22818894675513,3246.2872354376427,1.3125,2.6451612903225805,0.6615505706414797,0.9953490866091512,0.0071710988629532,0.0047662117831189,1.032258064516129,32,31
17,7756,134473,6176,132925,99.43589743589745,1746.4025974025974,79.1794871794872,1726.2987012987012,124.97029150791694,1985.649583887642,125.11425880201575,1985.7408869562687,1.7333333333333334,1.7111111111111108,0.7962867457452295,0.9884883954399768,0.0576770057929844,0.0464622907654692,1.0,45,45
17,1409,4930,1189,4722,140.9,493.0,118.9,472.2,270.5699539860256,1319.1706148603791,271.47107478411846,1319.4863310310484,1.6666666666666667,1.6666666666666667,0.8438608942512421,0.9578093306288032,0.2858012170385396,0.2518000847098687,1.0,6,6
17,2974,964,2694,756,228.7692307692308,96.4,207.23076923076923,75.6,573.6148757145561,180.7663931401213,574.1898863973707,181.120095210026,1.8571428571428568,1.6666666666666667,0.905850706119704,0.7842323651452282,3.085062240663901,3.563492063492064,1.1666666666666667,7,6
17,2370,247489,1390,246261,49.375,4057.1967213114754,28.95833333333333,4037.065573770492,96.01454344624824,3346.537089886959,96.09945166299894,3346.6977747667047,1.5483870967741935,2.033333333333333,0.5864978902953587,0.9950381633123088,0.009576183183899,0.0056444179143266,1.0333333333333334,31,30
17,1817,6348,1537,6120,139.76923076923077,577.0909090909091,118.23076923076924,556.3636363636364,328.7671805006683,1187.3482601617316,329.3192862674342,1187.7206130001512,2.1666666666666665,2.2,0.8458998348926803,0.9640831758034026,0.286231884057971,0.2511437908496732,1.2,6,5
17,1146,42217,866,41909,88.15384615384615,2814.4666666666667,66.61538461538461,2793.933333333333,151.94179047354842,3308.593289055177,152.569950329643,3309.075150609451,1.625,2.142857142857143,0.7556719022687609,0.9927043608025204,0.0271454627282848,0.0206638192273736,1.1428571428571428,8,7
17,1155,14635,855,14327,82.5,975.6666666666664,61.07142857142857,955.1333333333332,145.96614465216032,1462.554500409016,146.5109417209378,1462.9261707114208,1.4,1.6666666666666667,0.7402597402597403,0.9789545609839426,0.0789203963102152,0.0596775319327144,1.1111111111111112,10,9
17,2471,159157,1631,158329,60.26829268292683,3881.878048780488,39.78048780487805,3861.682926829268,153.2263072044491,2950.7893875632835,153.3242499076911,2951.050850451619,1.3225806451612905,1.3225806451612905,0.660056657223796,0.9947975898012654,0.0155255502428419,0.0103013345628406,1.0,31,31
17,1284,38002,864,37414,64.2,1310.4137931034486,43.2,1290.1379310344828,125.08590732183352,856.6479739260033,125.36918113694196,857.0768728707199,1.1764705882352942,1.8125,0.6728971962616822,0.9845271301510446,0.0337876953844534,0.0230929598545998,1.0625,17,16
17,1222,19729,862,19381,71.88235294117645,1160.529411764706,50.70588235294117,1140.0588235294117,134.5222483239024,833.1727100102852,134.90541348750722,833.8543390925838,1.4166666666666667,1.5454545454545454,0.7054009819967266,0.9823609914339296,0.0619392772061432,0.0444765491976678,1.0909090909090908,12,11
17,1242,25401,862,25013,69.0,1336.8947368421052,47.88888888888889,1316.4736842105262,131.07743557777997,1275.1840344191216,131.4220363332837,1275.6414668890252,1.3846153846153846,1.5833333333333333,0.6940418679549114,0.9847250108263454,0.0488957127672138,0.0344620797185463,1.0833333333333333,13,12
17,781,7681,561,7433,78.1,640.0833333333334,56.1,619.4166666666666,94.33798575099829,949.6619932982215,95.44102309221591,950.1334316183112,1.4285714285714286,1.7142857142857142,0.7183098591549296,0.9677125374300222,0.1016794688191641,0.0754742365128481,1.0,7,7
17,1051,4011,871,3843,131.375,501.375,108.875,480.375,196.1915518058818,794.1467905872314,197.6442962929688,794.8327654293073,1.3333333333333333,1.6,0.8287345385347288,0.9581151832460733,0.2620294190974819,0.2266458495966693,1.2,6,5
17,3357,5533,3037,5265,223.8,425.6153846153846,202.46666666666667,405.0,537.8440028749707,908.1426593567716,538.3567413457185,908.437211185598,1.875,1.8571428571428568,0.9046767947572236,0.9515633471895896,0.6067232965841316,0.5768281101614435,1.1428571428571428,8,7
17,1487,4955,1307,4807,185.875,707.8571428571429,163.375,686.7142857142858,344.79908746150375,1434.9000462949127,346.0780000850345,1435.5348265002972,1.6,1.75,0.8789509078681909,0.9701311806256306,0.300100908173562,0.2718951529020179,1.25,5,4
17,1760,4566,1480,4318,135.38461538461542,380.5,113.84615384615384,359.83333333333326,210.2718630969356,669.2737583652622,211.0994418727211,669.6606784352986,1.625,1.7142857142857142,0.8409090909090909,0.9456855015330704,0.3854577310556286,0.3427512737378416,1.1428571428571428,8,7
17,1184,33070,864,32702,78.93333333333334,1837.2222222222224,57.6,1816.7777777777767,142.4928402545529,1801.497401854604,142.97592204883412,1801.9709325707963,1.3636363636363635,1.8,0.7297297297297297,0.988872089507106,0.0358028424553976,0.0264204024218702,1.1,11,10
17,1218,4919,938,4691,93.69230769230772,447.1818181818182,72.15384615384616,426.45454545454544,167.5571467765473,684.9388028403441,168.18186889686126,685.4324713108308,1.8571428571428568,1.8333333333333333,0.7701149425287356,0.9536491156739174,0.2476113031103883,0.1999573651673416,1.1666666666666667,7,6
17,160,0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,160.0,0.0,1.0,1,0
17,5581,1049719,2161,1045411,32.829411764705874,4882.4139534883725,12.711764705882352,4862.376744186046,55.06553669050065,2957.108522496779,55.071490732882296,2957.1699407262927,1.4912280701754386,1.8859649122807016,0.3872065938003942,0.9958960445604966,0.005316660934974,0.0020671295787015,1.0,114,114
17,3373,5552,3033,5264,210.8125,396.57142857142856,189.5625,376.0,521.14159544216,777.4393584350847,521.6023988633489,777.7339865571993,2.0,2.0,0.8991995256448265,0.9481268011527376,0.6075288184438039,0.576177811550152,1.1428571428571428,8,7
17,7751,17926,7371,17578,430.6111111111112,1054.470588235294,409.5,1034.0,715.2482200885713,1573.7597147296285,715.905946007862,1574.086997278105,2.0,2.125,0.9509740678622112,0.980586857079103,0.4323887091375656,0.4193309819092047,1.125,9,8
17,1507,4975,1307,4807,167.44444444444446,621.875,145.22222222222226,600.875,327.2350497391405,978.4805184570616,328.27495250847943,979.1779989212524,1.8,2.0,0.8672859986728599,0.9662311557788944,0.3029145728643216,0.2718951529020179,1.25,5,4
17,1921,232737,1101,231609,48.025,4156.017857142857,27.525,4135.875,98.16247324637943,3058.1038182690413,98.25528954248168,3058.3003423618998,1.2903225806451613,1.8666666666666667,0.573138990109318,0.9951533275757616,0.0082539518856047,0.0047537012810383,1.0333333333333334,31,30
17,1329,55129,949,54681,73.83333333333333,2505.8636363636365,52.72222222222222,2485.5,133.47537776904107,3329.744410260694,133.85629061029485,3330.028324632861,1.2857142857142858,1.6923076923076923,0.7140707298720843,0.991873605543362,0.0241070942698035,0.0173552056472997,1.0769230769230769,14,13
17,799,300,599,152,88.77777777777777,42.85714285714285,66.55555555555556,21.714285714285715,167.16666666666666,57.024639620163526,168.02686623804473,57.45059989740253,1.5,1.4,0.7496871088861077,0.5066666666666667,2.6633333333333336,3.9407894736842106,1.2,6,5
17,1184,36665,864,36277,78.93333333333334,1929.7368421052636,57.6,1909.315789473684,142.4928402545529,1400.286789756745,142.97592204883412,1400.891464295804,1.3636363636363635,1.9,0.7297297297297297,0.989417700804582,0.0322923769262239,0.0238167433911293,1.1,11,10
17,2132,3712,1872,3484,177.66666666666663,337.45454545454544,156.0,316.72727272727275,437.435571013468,770.7424165875863,438.0454521871197,771.067324026779,2.0,2.2,0.8780487804878049,0.9385775862068966,0.5743534482758621,0.5373134328358209,1.2,6,5
17,2482,4033,2222,3845,206.8333333333333,448.1111111111112,185.16666666666663,427.22222222222223,474.9525973157424,1213.7164459259466,475.6258715597479,1214.0654613506,2.0,1.8,0.895245769540693,0.9533845772377882,0.6154227622117531,0.5778933680104031,1.2,6,5
17,1404,238634,864,237806,54.0,5820.341463414634,33.230769230769226,5800.146341463415,110.68875281617368,4153.526372913479,110.85930098726313,4153.805463433353,1.1304347826086956,1.8636363636363635,0.6153846153846154,0.9965302513472516,0.0058834868459649,0.0036332136279151,1.0454545454545454,23,22
17,1141,28097,861,27829,87.76923076923076,2161.3076923076924,66.23076923076923,2140.692307692308,151.40186802356712,3080.468075488295,152.02804228505232,3080.930524603873,1.4444444444444444,1.625,0.7546012269938649,0.9904616151190518,0.0406093177207531,0.0309389485788206,1.125,9,8
17,1161,47052,901,46724,96.75,2940.75,75.08333333333333,2920.25,157.91892338676948,2741.962204942536,158.67603263673232,2742.5294285871696,1.3333333333333333,2.0,0.7760551248923342,0.9930289892034344,0.0246748278500382,0.0192834517592671,1.125,9,8
17,1181,37128,861,36760,78.73333333333333,2062.6666666666665,57.4,2042.2222222222224,142.1847222386964,1606.3520967781408,142.6668446816869,1606.949157494176,1.3636363636363635,1.8,0.729043183742591,0.9900883430295196,0.0318088773971126,0.0234221980413492,1.1,11,10
17,2461,178354,1461,177406,50.224489795918366,3794.765957446808,29.816326530612244,3774.59574468085,119.53386293329248,3181.083095649123,119.603628963441,3181.2892359215307,1.4411764705882353,1.4242424242424243,0.5936611133685493,0.994684728124965,0.0137984009329759,0.0082353471697687,1.0303030303030305,34,33
17,2883,30945,2343,30437,110.8846153846154,1237.8,90.1153846153846,1217.48,141.51079871814076,1676.340756926626,141.96515823907694,1676.5820667854791,1.7333333333333334,1.6666666666666667,0.8126951092611863,0.9835837776700598,0.0931652932622394,0.076978677267799,1.0,15,15
17,1692,21172,1332,20844,99.52941176470588,1323.25,78.3529411764706,1302.75,148.36867831817585,1994.9454963315,148.9483724216509,1995.2927437680248,1.7,1.6,0.7872340425531915,0.9845078405441148,0.079916871339505,0.0639032815198618,1.0,10,10
17,2069,592,1829,404,188.0909090909091,65.77777777777777,166.27272727272728,44.88888888888889,457.3496374865633,83.04633913932898,458.0364812783129,83.54257065180069,1.8333333333333333,1.8,0.8840019333011117,0.6824324324324325,3.4949324324324325,4.5272277227722775,1.2,6,5
17,972,45382,612,44894,57.17647058823529,1890.916666666667,36.0,1870.583333333333,79.75214361861823,1599.6013067573151,80.16779278488337,1600.0071716324787,1.2142857142857142,1.8461538461538465,0.6296296296296297,0.9892468379533736,0.0214181834207395,0.0136321111952599,1.0769230769230769,14,13
17,1164,19629,864,19381,83.14285714285714,1635.75,61.71428571428572,1615.083333333333,146.9007289832973,2804.483297896748,147.44878045322338,2804.9011474506005,1.5555555555555556,1.5,0.7422680412371134,0.9873656324825514,0.0593000152835091,0.0445797430473143,1.125,9,8
17,1366,51225,866,50517,56.91666666666666,1463.5714285714291,36.083333333333336,1443.3428571428574,82.62535491822302,1395.2519545969903,82.90377694583074,1395.494682327153,1.263157894736842,1.8421052631578947,0.6339677891654466,0.9861786237188872,0.0266666666666666,0.0171427440267632,1.0,19,19
17,1653,106112,833,105304,41.325,2652.8,20.825,2632.6,90.18567385805108,1970.221804511959,90.24862737787056,1970.495470687512,1.3793103448275863,1.4285714285714286,0.5039322444041138,0.9923854041013268,0.0155778799758745,0.0079104307528678,1.0357142857142858,29,28
17,2655,236503,1175,234915,36.36986301369864,2993.708860759493,16.095890410958905,2973.607594936709,74.57239339678884,2834.4787706615007,74.59560688277851,2834.586224123877,1.1774193548387095,1.2741935483870968,0.4425612052730697,0.9932854974355504,0.0112260732421998,0.0050018091650171,1.0,62,62
17,1061,6249,821,6021,96.45454545454544,568.0909090909091,74.63636363636364,547.3636363636364,162.75156751095432,1123.4694881967605,163.55505050427072,1123.8565987462343,1.5714285714285714,1.5714285714285714,0.7737983034872762,0.9635141622659624,0.1697871659465514,0.1363560870287327,1.0,7,7
17,979,300,599,152,54.38888888888889,42.85714285714285,33.27777777777778,21.714285714285715,18.880861423795665,57.024639620163526,20.31170498695577,57.45059989740253,3.0,1.4,0.6118488253319714,0.5066666666666667,3.263333333333333,3.9407894736842106,1.2,6,5
17,1864,992,1624,824,169.45454545454547,124.0,147.63636363636363,103.0,327.2694191752,235.5006824375917,328.1150020121825,235.98305023878305,1.8333333333333333,1.6,0.8712446351931329,0.8306451612903226,1.879032258064516,1.970873786407767,1.2,6,5
17,1003,59758,603,59310,52.78947368421053,2716.2727272727275,31.73684210526316,2695.909090909091,64.4416867730202,3266.719428852105,64.82441421534462,3267.033355159225,1.4615384615384617,1.8333333333333333,0.6011964107676969,0.9925030958198066,0.0167843635998527,0.0101669195751138,1.0833333333333333,13,12
17,1164,39421,864,39093,83.14285714285714,2463.8125,61.71428571428572,2443.3125,146.9007289832973,2135.2940224943263,147.44878045322338,2135.903266185059,1.4,1.7777777777777777,0.7422680412371134,0.9916795616549556,0.0295274092488775,0.022101143427212,1.1111111111111112,10,9
17,2953,944,2693,756,246.0833333333333,104.88888888888889,224.41666666666663,84.0,605.8504853559667,189.6058045290573,606.4961153039548,190.02960295701303,2.0,1.8,0.9119539451405352,0.8008474576271186,3.128177966101694,3.562169312169312,1.2,6,5
17,1403,4880,1183,4692,140.3,542.2222222222222,118.3,521.3333333333334,268.73450342919,963.9302072476224,269.6368133454909,964.467210432786,1.6666666666666667,1.8,0.8431931575196009,0.9614754098360656,0.2875,0.2521312872975277,1.2,6,5
17,1011,4112,771,3904,91.9090909090909,411.2,70.0909090909091,390.4,134.76754397513858,729.0520176533665,135.6697862793736,729.5234669898488,1.5714285714285714,1.6666666666666667,0.7626112759643917,0.9494163424124512,0.2458657587548638,0.1974897540983606,1.1666666666666667,7,6
17,1324,71201,864,70593,60.18181818181818,2373.366666666667,39.27272727272727,2353.1,119.68913558669055,1904.7146855456683,119.92544581577572,1905.054897389828,1.375,2.0,0.6525679758308157,0.9914607940899708,0.0185952444488139,0.0122391738557647,1.0666666666666669,16,15
17,1868,198759,1348,197791,74.72,4140.8125,53.92,4120.645833333333,128.00309892082043,3168.635807250395,128.29130913666756,3168.8569419753985,1.25,2.526315789473684,0.7216274089935759,0.9951297802866788,0.0093983165542189,0.0068152747091627,1.0526315789473684,20,19
17,1265,47729,865,47241,66.57894736842105,1988.708333333333,45.526315789473685,1968.375,128.16322743087062,1473.0807256479063,128.4754055240201,1473.544523235223,1.4615384615384617,2.0,0.6837944664031621,0.9897756081208492,0.0265038027195206,0.0183103659956393,1.0833333333333333,13,12
17,2999,4299,2719,4051,230.6923076923077,358.25,209.15384615384616,337.5833333333333,643.5253665830878,797.4405791485202,644.0429393233868,797.7450559185083,1.8571428571428568,2.0,0.9066355451817272,0.9423121656199116,0.6976040939753431,0.6711922981979758,1.1666666666666667,7,6
17,1153,4322,893,4094,96.08333333333331,392.9090909090909,74.41666666666667,372.1818181818182,162.3864405072236,564.9287485241753,163.1153848902021,565.4504077603656,1.5,1.5714285714285714,0.7745013009540329,0.947246645071726,0.2667746413697362,0.218124084025403,1.1428571428571428,8,7
17,1124,21037,864,20789,93.66666666666669,1753.083333333333,72.0,1732.416666666667,157.02769491302152,1908.212750590236,157.75354771979556,1908.8715113830208,1.5,1.7142857142857142,0.7686832740213523,0.9882112468507868,0.0534296715311118,0.0415604406176343,1.1428571428571428,8,7
17,3666,62631,2886,61903,96.47368421052632,1739.75,75.94736842105263,1719.5277777777774,129.9758266177933,2002.398738299357,130.25089040903748,2002.594566857293,1.9,1.8947368421052635,0.7872340425531915,0.9883763631428526,0.0585333141734923,0.0466213269146891,1.0526315789473684,20,19
17,1134,30111,834,29723,81.0,1584.7894736842104,59.57142857142857,1564.3684210526314,147.7607213342936,1201.1426309489814,148.28336401618373,1201.7199345810943,1.2727272727272727,1.9,0.7354497354497355,0.987114343595364,0.0376606555743748,0.0280590788278437,1.1,11,10
17,2503,4438,2243,4250,208.5833333333333,493.1111111111112,186.91666666666663,472.22222222222223,480.7288894496722,1348.6155349509777,481.4006946275409,1348.9630070704104,2.0,1.8,0.8961246504194966,0.957638575935106,0.5639927895448399,0.5277647058823529,1.2,6,5
17,3384,32563,2604,31935,89.05263157894737,1050.4193548387098,68.52631578947367,1030.1612903225807,99.10080790802245,1295.2018574773986,99.42095511404764,1295.413141222372,2.0,1.631578947368421,0.7695035460992907,0.9807143076497866,0.1039216288425513,0.0815406294034758,1.0,19,19
17,2471,4881,2211,4673,205.91666666666663,488.1,184.25,467.3,471.92978259161566,1019.1402095230404,472.6038365942836,1019.5445660794928,2.0,2.0,0.8947794415216511,0.9573857816021308,0.5062487195246875,0.4731435908410015,1.2,6,5
17,779,280,599,152,97.375,46.66666666666666,74.875,25.33333333333333,176.56883522136226,61.48387322433962,177.63561217921847,62.05374015050717,1.6,1.5,0.7689345314505777,0.5428571428571428,2.7821428571428566,3.9407894736842106,1.25,5,4
17,799,280,599,152,88.77777777777777,46.66666666666666,66.55555555555556,25.33333333333333,167.16666666666666,61.48387322433962,168.02686623804473,62.05374015050717,1.8,1.5,0.7496871088861077,0.5428571428571428,2.8535714285714286,3.9407894736842106,1.25,5,4
17,1443,217314,863,216326,51.53571428571429,4434.979591836735,30.82142857142857,4414.816326530612,106.80216468289564,3287.733923805498,106.94895063687176,3287.957519959956,1.2173913043478262,2.227272727272727,0.5980595980595981,0.9954535832942194,0.0066401612413374,0.0039893494078381,1.0454545454545454,23,22
17,1045,4280,785,4072,87.08333333333331,428.0,65.41666666666667,407.2,134.33841820589004,875.2096891602606,135.09757977331074,875.6195013309782,2.0,2.0,0.7511961722488039,0.9514018691588784,0.2441588785046729,0.1927799607072692,1.2,6,5
17,994,260,834,152,142.0,52.0,119.14285714285714,30.4,196.52735178595367,67.17142249498666,198.39390831661856,67.97646651599361,1.75,1.25,0.8390342052313883,0.5846153846153846,3.8230769230769233,5.4868421052631575,1.0,4,4
17,4165,113615,3125,112587,81.66666666666667,2227.7450980392155,61.27450980392157,2207.5882352941176,119.18652049064376,2182.894425693897,119.35913512276684,2183.055942265069,1.9615384615384608,2.04,0.7503001200480192,0.990951898957004,0.0366588918716718,0.027756312895805,1.04,26,25
17,1814,6368,1514,6120,129.57142857142858,530.6666666666666,108.14285714285714,510.0,311.43827991722884,915.4018822684416,311.9262381108361,915.8040679692853,2.0,2.0,0.834619625137817,0.9610552763819096,0.2848618090452261,0.2473856209150327,1.1666666666666667,7,6
17,1685,204160,865,202732,42.125,2875.492957746479,21.625,2855.380281690141,90.20011583937072,2041.8002691829129,90.26760429199052,2041.95986644622,1.1428571428571428,2.088235294117647,0.5133531157270029,0.993005485893417,0.0082533307210031,0.0042667166505534,1.0294117647058822,35,34
17,6876,1311920,2196,1305312,29.51072961373391,3975.515151515152,9.42489270386266,3955.4909090909086,53.74445533454342,2760.807376306913,53.74360168903805,2760.84217937766,1.3163841807909604,1.875,0.3193717277486911,0.9949631075065553,0.0052411732422708,0.0016823564021475,1.005681818181818,177,176
17,2145,3712,1905,3484,195.0,337.45454545454544,173.1818181818182,316.72727272727275,456.2845603348858,949.8070713188404,457.00324247904814,950.0707437774402,1.5714285714285714,1.8333333333333333,0.8881118881118881,0.9385775862068966,0.5778556034482759,0.5467853042479908,1.1666666666666667,7,6
